17692250,SAHB,180102,01/02/2018 12:43:00,1125A-Animal Hazard,Main St Onr / Sr120 W,Stockton,,,37.783525,-121.221515,10,77,,120,W,R4.993,4.5,,23,,1002110,120,W,10,77,,R5.063,4.57,37.783507,-121.220367,.4,ML,2,W/O Main St,,
17692359,LAHB,180102,01/02/2018 13:48:00,1125-Traffic Hazard,SR99 N / SHANKS RD OFR,Merced,,,37.434401,-120.779687,10,47,,99,N,R34.15,207.6,,22,,1037210,99,N,10,47,,R34.23,207.68,37.435159,-120.780684,.522,ML,2, S/O Off Ramp to Shanks Rd,,
17692424,LAHB,180102,01/02/2018 14:15:00,1125-Traffic Hazard,Sr152 / I5 N Sr152 E Con,Los Banos,,,37.05657,-120.965403,10,47,,5,N,17.375,402.4,,4,,1032010,5,N,10,47,,17.38,402.405,37.054464,-120.967416,2.573,ML,2, S/O Off Ramp to EB Rte 152,,
17692477,SAHB,180102,01/02/2018 14:48:00,1183-Trfc Collision-Unkn Inj,I5 N / March Ln Ofr,Stockton,,,37.980455,-121.341645,10,77,,5,N,29.708,475.2,,60,,1022210,5,N,10,77,,29.9,475.392,37.983166,-121.342651,1.313,ML,3, N/O Off Ramp to March Lane,,
17692478,SAHB,180102,01/02/2018 14:46:00,1182-Trfc Collision-No Inj,Sr99 S / Sr12 E Ofr,Stockton,,,38.137312,-121.257843,10,77,42202,99,S,30.915,266.7,,136,,1067610,99,S,10,77,42202,31.61,267.395,38.146194,-121.261344,1.7,ML,2,S/O Off Ramp to Turner Rd,,
17692535,LAHB,180102,01/02/2018 15:13:00,CFIRE-Car Fire,Sr99 S / Turlock Rest Area,Modesto,,,37.465072,-120.827381,10,99,,99,S,R0.273,211,,6,,1059110,99,S,10,47,,R36.065,209.49,37.454421,-120.802169,1.322,ML,2,S/O On Ramp from Golden State Bl,,
17692542,SAHB,180102,01/02/2018 15:13:00,1182-Trfc Collision-No Inj,I5 N / ALPINE AVE ONR,Stockton,,,37.974321,-121.339207,10,77,,5,N,29.308,474.8,,5,,1022210,5,N,10,77,,29.9,475.392,37.983166,-121.342651,1.313,ML,3, N/O Off Ramp to March Lane,,
17693091,LAHB,180102,01/02/2018 19:49:00,CZP-Assist with Construction,Sr99 N / W 16th St,Merced,,,37.310134,-120.511843,10,47,46898,99,N,16.554,189.9,,257,,1008010,99,N,10,47,46898,16.4,189.746,37.307792,-120.509676,1.161,ML,2,Jct Rte 140 West, Rte 59 North,
17693100,SAHB,180102,01/02/2018 19:59:00,1125-Traffic Hazard,Sr99 N / Cherokee Rd Ofr,Stockton,,,37.992344,-121.252722,10,77,,99,N,20.89,256.7,,1,,1018110,99,N,10,77,,20.802,256.612,37.991123,-121.252177,.191,ML,3,S/O Off Ramp to Cherokee Rd,,
17693167,SAHB,180102,01/02/2018 21:09:00,ANIMAL-Live or Dead Animal,French Camp Rd Onr / I5 N,ST,,,37.900543,-121.284926,10,77,,5,N,R22.808,468.3,,14,,1096310,5,N,10,77,,R22.648,468.14,37.898833,-121.284265,.2,ML,3,N/O French Camp Rd,,
17693265,SAHB,180102,01/02/2018 23:21:00,1179-Trfc Collision-1141 Enrt,I205 E / N Macarthur Dr Ofr,Tracy,,,37.763528,-121.418744,10,77,80238,205,E,R7.87,8.8,,199,,1025710,205,E,10,77,80238,R8.202,9.132,37.764305,-121.413348,.772,ML,3, W/O Mac Arthur Drive UC,,
17693266,SAHB,180102,01/02/2018 23:18:00,1179-Trfc Collision-1141 Enrt,Sr99 S / Jahant Rd Ofr,Stockton,,,38.207594,-121.26403,10,77,,99,S,35.815,271.6,,280,,1064110,99,S,10,77,,35.786,271.571,38.206724,-121.263672,2.14,ML,2,S/O Off Ramp to Jahant Rd,,
17693290,SAHB,180103,01/02/2018 23:59:00,1125-Traffic Hazard,I5 N / Benjamin Holt Dr Ofr,Stockton,,,38.001559,-121.349978,10,77,,5,N,31.208,476.7,,31,,1022410,5,N,10,77,,31.359,476.851,38.003363,-121.35067,.353,ML,3, N/O Off Ramp to Benjamin Holt D,,
17693391,SAHB,180103,01/03/2018 03:55:00,1125-Traffic Hazard,I205 E / Mountain House Pkwy Onr,Tracy,,,37.742325,-121.530139,10,77,,205,E,1.47,2.4,,,,10113310,205,E,10,77,,1.49,2.42,37.742241,-121.529253,.335,ML,3,E/O Mountain House Pkwy OC,,
17693424,LAHB,180103,01/03/2018 05:21:00,1125-Traffic Hazard,Sr99 N / N Franklin Rd Ofr,Merced,,,37.320394,-120.539296,10,47,,99,N,18.254,191.6,,17,,1035610,99,N,10,47,,18.361,191.707,37.320807,-120.540403,1.047,ML,2, S/O Off Ramp to Franklin Rd,,
17693439,SAHB,180103,01/03/2018 05:41:00,1179-Trfc Collision-1141 Enrt,Corral Hollow Rd Ofr / I580 W,Tracy,,,37.670436,-121.453975,10,77,,580,W,7.904,8.5,,24,,10123710,580,W,10,77,,6.4,6.996,37.656994,-121.431718,2.1,ML,2,E/O Tracy Blvd,,
17693441,LAHB,180103,01/03/2018 05:39:00,1183-Trfc Collision-Unkn Inj,I5 N / I5 N Sr152 W Con,Los Banos,,,37.056208,-120.969074,10,47,,5,N,17.575,402.6,,244,,1032110,5,N,10,47,,17.526,402.551,37.056152,-120.96898,.244,ML,2, N/O On Ramp from EB Rte 152,,
17693473,SAHB,180103,01/03/2018 06:12:00,20002-Hit and Run No Injuries,I5 S / I5 S Sr120 E Con,Stockton,,,37.788277,-121.302606,10,77,40704,5,S,R14.808,460.3,,47,,1001710,5,S,10,77,40704,R15.005,460.497,37.791042,-121.301166,.456,ML,3,N/O Jct Rte 120,,
17693486,SAHB,180103,01/03/2018 06:28:00,1125-Traffic Hazard,Sr132 / Sr132 E Ofr,Tracy,,,37.637706,-121.338906,10,77,,132,E,3.462,4.2,,41,,1092710,132,E,10,77,,2.418,3.156,37.637686,-121.357961,1.996,ML,2,E/O Bird Rd,,
17693570,LAHB,180103,01/03/2018 07:23:00,1125-Traffic Hazard,Sr99 S / Kansas Ave Ofr,Modesto,,,37.64877,-121.019889,10,99,48354,99,S,R17.065,228.1,,6,,10115410,99,S,10,99,48354,R16.799,227.834,37.645555,-121.016073,1.115,ML,3,Kansas Ave,,
17693612,SAHB,180103,01/03/2018 07:53:00,1183-Trfc Collision-Unkn Inj,I5 S / Mathews Rd Ofr,Stockton,,,37.885382,-121.279791,10,77,,5,S,R21.708,467.2,,20,,1000110,5,S,10,77,,R21.407,466.899,37.881396,-121.278917,.554,ML,3,N/O Mathews Rd,,
17693633,SAHB,180103,01/03/2018 08:02:00,1125-Traffic Hazard,I5 N / Pershing Ave Ofr,Stockton,,,37.953572,-121.309468,10,77,75000,5,N,26.808,472.3,,15,,1021810,5,N,10,77,75000,26.471,471.963,37.950998,-121.304377,.497,ML,4, Stockton Channel Viaduct,,
17693834,LAHB,180103,01/03/2018 09:56:00,1125A-Animal Hazard,I5 S / Sperry Ave Ofr,Modesto,,,37.465909,-121.182861,10,99,,5,S,16.063,433.5,,17,,1007910,5,S,10,99,,16.2,433.637,37.467399,-121.184334,5,ML,2,Sperry Ave,,
17693852,SAHB,180103,01/03/2018 10:10:00,1125-Traffic Hazard,I5 N / Walnut Grove Rd Ofr,Stockton,,,38.222544,-121.428123,10,77,,5,N,47.308,492.8,,3,,1078210,5,N,10,77,,42.7,488.192,38.160951,-121.399345,1.831,ML,2,N/O Woodbridge Rd,,
17693899,LAHB,180103,01/03/2018 10:42:00,1125A-Animal Hazard,Sr152 W I5 S Con / I5 S,Los Banos,,,37.057218,-120.970528,10,47,,152,W,13.791,61.7,,52,,1009110,152,W,10,47,,13.35,61.259,37.056802,-120.978675,3.617,ML,2,E/O Rte 33,,
17693915,SAHB,180103,01/03/2018 10:49:00,1125-Traffic Hazard,I5 S / Roth Rd Ofr,Stockton,,,37.859635,-121.281215,10,77,,5,S,R19.908,465.4,,,,1000410,5,S,10,77,,R20.1,465.592,37.862729,-121.280287,.397,ML,3,N/O Roth Rd,,
17693961,SAHB,180103,01/03/2018 11:15:00,BREAK-Traffic Break,Sr99 S / Sr4 E,Stockton,,,37.951323,-121.238085,10,77,,99,S,17.915,253.7,,3,,10118610,99,S,10,77,,17.534,253.319,37.945744,-121.235822,.928,ML,3,N/O Golden Gate Ave OC,,
17694071,SAHB,180103,01/03/2018 12:22:00,1125-Traffic Hazard,Wilson Way Onr / Sr4 W,Stockton,,,37.952852,-121.274763,10,77,75000,4,W,R17.496,65.014,,12,,1005910,4,W,10,77,75000,R17.825,65.359,37.954011,-121.268665,.903,ML,4,W/O Wilson Way,,
17694075,LAHB,180103,01/03/2018 12:20:00,1125A-Animal Hazard,I5 S / 888,Los Banos,,,37.128367,-121.031493,10,47,,5,S,23.64,408.6,,2,,1034010,5,S,10,47,,23.364,408.324,37.125431,-121.029468,2.52,ML,2, N/O Off Ramp to Truck Scale,,
17694128,SAHB,180103,01/03/2018 12:53:00,BREAK-Traffic Break,Sr99 N / S Golden Gate Ave Onr,Stockton,,,37.948304,-121.23662,10,77,,99,N,17.69,253.5,,0,,10118810,99,N,10,77,,17.506,253.316,37.945379,-121.235495,1.304,ML,3,N/O Golden Gate Ave OC,,
17694142,LAHB,180103,01/03/2018 12:58:00,1125-Traffic Hazard,Sr99 S / Le Grand Rd,Merced,,,37.225606,-120.375171,10,47,,99,S,6.779,180.1,,53,,1095310,99,S,10,47,,6.722,180.043,37.222151,-120.376029,.617,ML,3,N/O Le Grand Rd Off Ramp,,
17694164,LAHB,180103,01/03/2018 13:04:00,1125A-Animal Hazard,I5 N / 887,Los Banos,,,37.128422,-121.030937,10,47,,5,N,23.575,408.6,,11,,1032710,5,N,10,47,,23.695,408.72,37.129771,-121.032016,2.636,ML,2, N/O On Ramp from Truck Scale,,
17694270,SAHB,180103,01/03/2018 14:07:00,1125-Traffic Hazard,Sr99 S / Arch Rd Ofr,Stockton,,,37.908128,-121.224383,10,77,,99,S,14.815,250.6,,2,,10103710,99,S,10,77,,14.883,250.668,37.908595,-121.224505,1.052,ML,3,N/O Arch Rd,,
17694280,SAHB,180103,01/03/2018 14:12:00,ANIMAL-Live or Dead Animal,I5 S / French Camp Rd Ofr,Stockton,,,37.900716,-121.285319,10,77,,5,S,R22.808,468.3,,2,,1096010,5,S,10,77,,R22.565,468.057,37.897626,-121.284172,.427,ML,3,N/O French Camp Rd OC,,
17694281,SAHB,180103,01/03/2018 14:09:00,ANIMAL-Live or Dead Animal,Sr99 N / Morada Ln Onr,Stockton,,,38.039102,-121.258361,10,77,,99,N,24.19,260,,4,,1014310,99,N,10,77,,24.026,259.836,38.037157,-121.258239,.973,ML,3,Morada Lane,,
17694296,SAHB,180103,01/03/2018 14:14:00,ANIMAL-Live or Dead Animal,Sr120 E / Airport Way Ofr,Stockton,,,37.783044,-121.258012,10,77,,120,E,R3.093,2.6,,1,,10113110,120,E,10,77,,R3.338,2.845,37.783073,-121.253875,.558,ML,2, Airport Way OC,,
17694327,LAHB,180103,01/03/2018 14:30:00,1183-Trfc Collision-Unkn Inj,Sr152 / I5 N Sr152 E Con,Los Banos,,,37.05657,-120.965403,10,47,,5,N,17.375,402.4,,142,,1032010,5,N,10,47,,17.38,402.405,37.054464,-120.967416,2.573,ML,2, S/O Off Ramp to EB Rte 152,,
