17695521,SAHB,180104,01/04/2018 05:52:00,1182-Trfc Collision-No Inj,I205 W / Mountain House Pkwy Ofr,Tracy,,,37.74219,-121.525634,10,77,,205,W,1.67,2.6,,17,
17695626,SAHB,180104,01/04/2018 07:04:00,1183-Trfc Collision-Unkn Inj,I5 S / Eighth St Ofr,Stockton,,,37.930659,-121.296045,10,77,75000,5,S,24.908,470.4,,80,
17695642,LAHB,180104,01/04/2018 07:10:00,1125-Traffic Hazard,Sr99 N / Crows Landing Rd Ofr,Modesto,,,37.617381,-120.989987,10,99,,99,N,R14.24,225.3,,2,
17695659,LAHB,180104,01/04/2018 07:21:00,1182-Trfc Collision-No Inj,Sr99 N / Central Modesto,Modesto,,,37.639035,-121.006477,10,99,48354,99,N,R16.14,227.2,,16,
17695694,LAHB,180104,01/04/2018 07:40:00,ANIMAL-Live or Dead Animal,Sr99 N / Hammett Rd Ofr,LA,,,37.722958,-121.100585,10,99,,99,N,R24.04,235.1,,67,
17695750,SAHB,180104,01/04/2018 08:11:00,1182-Trfc Collision-No Inj,Sr4 E / Wilson Way Ofr,Stockton,,,37.952547,-121.275063,10,77,75000,4,E,R17.462,64.98,,37,
17695759,SAHB,180104,01/04/2018 08:17:00,1182-Trfc Collision-No Inj,Sr4 W / El Dorado St Ofr,Stockton,,,37.95093,-121.286102,10,77,75000,4,W,R16.847,64.36,,47,
17695844,SAHB,180104,01/04/2018 08:55:00,1125A-Animal Hazard,Sr99 N / Acampo Rd Ofr,Stockton,,,38.174848,-121.26223,10,77,,99,N,33.59,269.4,,3,
17695919,LAHB,180104,01/04/2018 09:29:00,1125-Traffic Hazard,Sr99 N / Hatch Rd East Ofr,Modesto,,,37.607045,-120.974271,10,99,,99,N,R13.04,224.1,,11,
17695948,SAHB,180104,01/04/2018 09:49:00,1125-Traffic Hazard,Sr4 W / Wilson Way Ofr,Stockton,,,37.955363,-121.265815,10,77,75000,4,W,R17.973,65.538,,74,
17695952,LAHB,180104,01/04/2018 09:49:00,1125-Traffic Hazard,Sr99 S / Hammett Ave Ofr,Merced,,,37.386051,-120.717756,10,47,,99,S,R29.279,202.6,,2,
17695955,SAHB,180104,01/04/2018 09:57:00,1179-Trfc Collision-1141 Enrt,Sr99 S / Sr12 E Onr,Stockton,,,38.134156,-121.257631,10,77,42202,99,S,30.715,266.5,,57,
17695999,LAHB,180104,01/04/2018 10:17:00,1125A-Animal Hazard,Sr99 N / Collier Rd Ofr,Merced,,,37.405365,-120.74769,10,47,,99,N,R31.554,204.9,,1,
17696028,LAHB,180104,01/04/2018 10:35:00,1166-Defective Traffic Signals,Sr140 / I5 N,Los Banos,,,37.246183,-121.088681,10,47,,5,N,32.375,417.4,,0,
17696085,SAHB,180104,01/04/2018 11:15:00,1182-Trfc Collision-No Inj,Mountain House Pkwy Ofr / I205 E,Tracy,,,37.742845,-121.538429,10,77,,205,E,0.97,1.9,,6,
17696222,SAHB,180104,01/04/2018 12:39:00,20002-Hit and Run No Injuries,I5 N Sr4 E Con / Center St Ofr,Stockton,,,37.949002,-121.293902,10,77,75000,5,N,26.008,471.5,,8,
17696410,SAHB,180104,01/04/2018 14:28:00,1179-Trfc Collision-1141 Enrt,Sr99 S / Jack Tone Rd N Onr,Stockton,,,37.749163,-121.137719,10,77,,99,S,2.015,237.8,,50,
17696436,SAHB,180104,01/04/2018 14:34:00,1183-Trfc Collision-Unkn Inj,Sr4 W / El Dorado St Ofr,Stockton,,,37.95093,-121.286102,10,77,75000,4,W,R16.847,64.36,,84,
17696463,LAHB,180104,01/04/2018 14:49:00,1182-Trfc Collision-No Inj,Sr99 N / West Briggsmore Ave Ofr,Modesto,,,37.663981,-121.028285,10,99,48354,99,N,M18.34,229.4,,13,
17696469,SAHB,180104,01/04/2018 14:54:00,20002-Hit and Run No Injuries,I5 S / Alpine Ave Ofr,Stockton,,,37.975,-121.339819,10,77,,5,S,29.308,474.8,,7,
17696530,LAHB,180104,01/04/2018 15:21:00,20002-Hit and Run No Injuries,Sr99 N / Kansas Ave Ofr,Modesto,,,37.643866,-121.01333,10,99,48354,99,N,R16.64,227.7,,75,
17696608,SAHB,180104,01/04/2018 16:07:00,1125-Traffic Hazard,Mountain House Pkwy Ofr / I580 W,Tracy,,,37.717751,-121.532149,10,77,,580,W,13.304,13.9,,2,
